ID|N_MIEMBRO|BHCH03|BHCH04|BHCH05|BHCH06|BHCH07|BHCH08|BHCH09|BHCH10_01|BHCH10_02|BHCH10_99|BHCH11|BHCH12|BHCH13|BHCH14_01|BHCH14_02|BHCH14_03|BHCH14_04|BHCH14_05|BHCH14_06|BHCH14_07|BHCH14_99|BHCH15|BHDC|SELECCIONADO_BI|BHSL01|BHSL02|BHSL03|BHSL04|BHSL05|BHSL06|BHSL07|BHSL08|BHSL09|BHSL10|BHSL11|BHSL12|BHTV01|BHDC01_01|BHDC01_02|BHDC01_03|BHDC01_04|BHDC01_05|BHDC01_06|BHDC01_07|BHDC01_08|BHDC02_01|BHDC02_02|BHDC02_03|BHDC02_04|BHDC02_05|BHDC02_06
143345|5|16|3|1|3|6|1|1|4|0||6|2|3|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
113079|1|39|1|2|4|1|2|||||6|1||1|2|2|2|1|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
113079|2|36|2|1|3|1|2|||||8|2|1|1|2|2|2|1|2|||2|0|0|2||3|||1|||||||2||||||||||||||
113079|3|6|3|2||6|1|1|4|0||4|2|0|1|2|2|2|1|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
113079|4|14|3|2|4|6|1|2|5|0||6|2|0|1|2|2|2|1|2|||2|0|0|2||1|3|||||||||2||||||||||||||
196372|1|74|1|1|3|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||2|3|||||||||1||||||||||||||
196372|2|49|3|2|4|2|2|||||6|1||||||||98||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
196372|3|45|3|2|4|6|2|||||6|1||||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
196372|4|76|2|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
106607|1|79|1|2|4|6|2|||||4|1||2|2|2|2|2|1|||2|0|1|2||1|3|||||||||2||||||||||||||
106946|1|41|1|1|3|6|1|1|5|0||8|2|1|1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
106946|2|86|7|2|4|5|2|||||4|2|4|2|1|2|2|2|2|||1|1|0|2||2|3|||||||||2|1|2|2|2|1|2|2|||||||
106946|3|19|3|1|3|6|1|1|6|0||6|2|4|1|2|2|2|2|2|||2|0|1|2||3|||1|||||||1||||||||||||||
104960|1|23|1|2|4|6|2|||||8|2|2|||||||98||2|0|0|1|1||||||4|2||2|2|1||||||||||||||
104960|2|73|7|2|4|4|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
104960|3|15|9|2|4|6|1|1|5|0||6|2|2|2|1|2|2|2|2|||2|0|1|2||2|3|||||||||2||||||||||||||
154830|1|22|1|2|4|6|2|||||6|2|0|1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
107857|1|31|1|2|4|1|2|||||6|2|1|1|2|1|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
107857|2|29|2|1|3|1|2|||||5|1||||||||98||2|0|1|2||2|1|||||||||2||||||||||||||
107857|3|10|4|1||6|1|1|4|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
107857|4|5|4|1||6|1|2|3|0||2|||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
107857|5|3|3|2||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
158695|1|58|1|2|4|2|1|2|3|0||10|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||1||||||||||||||
158695|2|57|2|1|3|2|2|||||10|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||1||||||||||||||
127054|1|80|1|2|4|2|2|||||8|1||2|1|2|2|2|2|||1|1|0|2||1|3|||||||||2|2|99|2|2|1|1|2||1|1|2|2|2|2
127054|2|80|2|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||2|1|||||||||2||||||||||||||
127594|1|58|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||3|1|2||2|2||||||||||||||
127594|2|64|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|1|2||2|1|||||||||2||||||||||||||
127594|3|31|3|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|0|2||3|||1|||||||2||||||||||||||
127594|4|24|3|1|4|6|1|1|5|0||8|2|2|1|2|2|2|2|2|||2|0|0|2||2|3|||||||||2||||||||||||||
137068|1|64|1|1|3|4|2|||||10|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
112657|1|37|1|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||1||||||||||||||
112657|2|38|2|2|4|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
112657|3|7|3|1||6|1|2|5|0||4|2|99|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|1|2||1|2|2|2|2|2
112657|4|3|3|1||6|1|2|3|0||1|||1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|1|2||1|2|2|2|2|2
110121|1|56|1|2|4|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
110121|2|59|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
110121|3|24|3|2|4|6|2|||||9|2|3|1|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||2|2||||||||||||||
110121|4|23|3|1|3|1|2|||||9|2|1|2|2|2|2|2|2|||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
110121|5|32|5|1|3|1|99||||||||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
115230|1|64|1|2|4|6|2|||||9|2|3|1|2|2|2|2|2|||2|0|1|2||1|1|||||||||1||||||||||||||
115230|2|53|14|2|4|6|1|1|3|0||8|2|2|2|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||1|2||||||||||||||
156066|1|60|1|1|3|4|2|||||10|1||1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
173378|1|27|1|2|4|2|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
173378|2|34|2|1|3|2|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
173378|3|13|3|2||6|1|1|4|30||6|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
173378|4|6|3|1||6|1|1|4|0||4|2|0|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
150840|1|67|1|1|3|6|2|||||8|2|2|2|1|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|1||||||||||||||
150840|2|84|13|1|3|6|2|||||4|1||2|1|2|2|2|2|||1|1|0|2||2|3|||||||||2|2|2|2|2|1|2|2|||||||
112062|1|66|1|2|4|4|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
112062|2|67|9|1|3|6|2|||||6|1||2|1|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
172688|1|73|1|1|3|5|2|||||4|2|1|||||||98||2|0|1|1|1||||||2|1|2||2|2||||||||||||||
120682|1|42|1|2|4|1|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
120682|2|34|2|1|3|1|2|||||6|1||||||||98||2|0|1|2||2|1|||||||||2||||||||||||||
120682|3|14|3|2|4|6|1|1|5|0||6|2|1|||||||98||2|0|0|2||2|3|||||||||2||||||||||||||
120682|4|7|3|1||6|1|1|5|0||4|2|1|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
120682|5|5|3|2||6|1|1|5|0||3|2|0|||||||98|||1|0||||||||||||||2|2|2|1|1|2|2|||||||
123304|1|56|1|1|3|4|2|||||4|1||1|2|2|2|2|2|||2|0|1|2||2|1|||||||||2||||||||||||||
123304|2|31|3|1|3|6|2|||||6|1||||||||98||2|0|0|2||3|||1|||||||2||||||||||||||
160511|1|64|1|1|3|3|2|||||4|1||2|1|2|2|2|2|||1|1|1|2||2|3|||||||||2|1|2|2|2|2|2|2|||||||
116601|1|67|1|2|4|5|2|||||4|1||2|1|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
165331|1|62|1|1|3|3|2|||||4|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|1||||||||||||||
175489|1|74|1|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
175489|2|72|2|1|3|2|2|||||4|2|4|2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
175489|3|13|6|2||6|1|1|5|0||6|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
111255|1|76|1|2|4|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||1||||||||||||||
111255|2|70|2|1|3|2|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||1||||||||||||||
111255|3|24|6|1|3|6|1|1|4|0||9|2|3|||||||98||2|0|1|2||1|3|||||||||2||||||||||||||
111255|4|21|6|1|3|6|1|1|4|0||9|2|1|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
175906|1|21|1|2|4|1|2|||||6|2|3|||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
175906|2|21|2|1|3|1|2|||||6|2|3|||||||98||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
175906|3|6|3|1||6|1|1|5|0||4|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
175906|4|1|3|2||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
124788|1|50|1|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
124788|2|42|2|1|3|1|2|||||4|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|2|2||||||||||||||
124788|3|23|3|1|3|6|2|||||6|1||||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
124788|4|22|3|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
124788|5|14|3|2|4|6|1|1|5|0||6|2|2|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
124788|6|11|3|2||6|1|1|5|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
124788|7|8|3|2||6|1|1|5|0||4|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
124788|8|4|3|2||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
117114|1|49|1|2|4|1|2|||||4|1||||||||98||2|0|0|1|1||||||2|1|2||2|2||||||||||||||
117114|2|49|2|1|3|1|2|||||4|1||||||||98||2|0|0|2||1|1|||||||||2||||||||||||||
117114|3|29|3|2|4|6|2|||||4|2|1|||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117114|4|27|3|1|3|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117114|5|26|3|1|3|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117114|6|21|3|1|3|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117114|7|19|3|1|3|6|2|||||6|2|2|||||||98||2|0|0|2||1|1|||||||||2||||||||||||||
117114|8|16|3|2|4|6|2|||||4|2|2|||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
117114|9|14|3|1|3|6|1|1|5|0||6|2|1|||||||98||2|0|1|2||2|3|||||||||2||||||||||||||
117114|10|12|3|2||6|1|1|5|0||4|2|3|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
117114|11|9|3|2||6|1|1|5|0||4|2|3|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
117114|12|8|6|2||6|1|1|5|0||4|2|2|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
117114|13|1|6|1||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
144410|1|89|1|2|4|2|2|||||4|1||2|1|2|2|2|2|||1|1|0|2||1|3|||||||||2|2|2|2|2|1|2|2|||||||
144410|2|78|2|1|3|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
164603|1|71|1|2|4|2|2|||||4|2|2|2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
164603|2|73|2|1|3|2|2|||||4|1||||||||98||2|0|0|2||1|1|||||||||2||||||||||||||
164603|3|44|3|1|3|6|2|||||6|2|3|||||||98||2|0|0|1|1||||||3|2||2|2|2||||||||||||||
126365|1|60|1|1|3|6|2|||||4|1||||||||98||2|0|0|2||2|3|||||||||2||||||||||||||
126365|2|20|3|2|3|6|1|1|5|0||6|2|5|||||||98||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
126365|3|24|11|2|4|6|2|||||4|1||||||||98||2|0|0|1|1||||||2|2||1||2||||||||||||||
126365|4|20|11|1|3|6|2|||||6|1||||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
156238|1|83|1|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
156238|2|73|2|1|3|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
158662|1|37|1|2|4|2|2|||||9|2|5|1|2|2|2|1|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
158662|2|36|2|1|3|2|2|||||8|1||1|2|2|2|1|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
158662|3|6|3|2||6|1|2|4|5||4|2|0|1|2|2|2|1|2||||1|0||||||||||||||2|2|2|1|1|1|2||1|2|2|2|2|2
158662|4|6|3|2||6|1|2|4|0||4|2|0|1|2|2|2|2|1||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
149272|1|34|1|2|4|2|2|||||6|1||1|2|2|2|1|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
149272|2|29|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||1|1|0|2||1|1|||||||||2|2|2|2|2|1|2|2|||||||
149272|3|26|10|1|3|6|2|||||6|2|99|||||||98||2|0|1|1|1||||||4|2||2|2|2||||||||||||||
149272|4|8|3|2||6|1|2|4|0||4|2|1|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|1|2|2|2
149272|5|4|3|2||6|1|2|3|0||2|||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
180155|1|22|1|1|3|6|1|2|5|0||9|2|0|||||||98||2|0|0|1|1||||||4|1|2||2|2||||||||||||||
180155|2|19|9|2|4|6|2|||||6|2|5|||||||98||2|0|0|1|1||||||4|1|2||2|2||||||||||||||
180155|3|17|9|1|3|6|1|1|5|0||6|2|4|||||||98||2|0|1|2||1|3|||||||||2||||||||||||||
196888|1|42|1|1|3|4|2|||||8|1||||||||98||2|0|1|1|1||||||4|2||2|2|2||||||||||||||
196888|2|16|3|2|4|6|1|1|5|0||6|2|3|||||||98||2|0|0|2||1|3|||||||||2||||||||||||||
125723|1|47|1|1|3|2|1|1|4|0||9|2|2|||||||98||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
125723|2|47|2|2|4|2|1|1|4|0||9|2|2|||||||98||2|0|0|1|1||||||2|2||2|2|2||||||||||||||
125723|3|9|3|1||6|1|1|4|0||4|2|3|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
129156|1|69|1|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||2|1|2||||||||||||||
129156|2|61|9|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
178281|1|43|1|1|3|5|2|||||9|1||||||||98||2|0|0|1|1||||||2|1|2||1|2||||||||||||||
178281|2|18|3|1|3|6|1|2|6|0||6|2|5|1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|1||||||||||||||
178281|3|8|3|2||6|1|2|4|5||4|2|2|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
178281|4|2|3|2||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
122323|1|61|1|1|3|4|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||5||1|||2|2||1||2||||||||||||||
122323|2|26|3|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
118852|1|52|1|2|4|2|2|||||8|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
118852|2|41|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
149146|1|40|1|1|3|3|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
149146|2|9|3|1||6|1|2|4|30||4|2|3|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|1|2||1|1|2|2|2|2
149146|3|6|3|1||6|1|2|4|30||4|2|0|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
192055|1|42|1|1|3|4|2|||||9|1||1|2|2|2|1|2|||2|0|1|1|1||||||1|2||1||1||||||||||||||
175236|1|67|1|1|3|5|2|||||9|1||1|2|2|2|1|2|||2|0|1|1|1||||||2|1|1||1|2||||||||||||||
169753|1|56|1|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
169753|2|33|3|1|3|6|2|||||8|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
169753|3|10|6|2||6|1|1|8|0||4|2|4|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
169753|4|9|6|2||6|1|1|8|0||4|2|3|1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
180004|1|60|1|2|4|3|2|||||9|2|5|1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
180004|2|81|7|1|3|5|2|||||4|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
180004|3|21|3|1|3|6|1|2|4|0||9|2|0|2|2|1|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
180004|4|19|3|1|3|6|2|||||6|1||2|2|1|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
180004|5|16|3|2|4|6|1|2|5|0||6|2|5|2|2|1|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
107976|1|47|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|1|2||2|2||||||||||||||
107976|2|47|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
107976|3|17|3|1|3|6|1|1|8|0||6|2|5|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
126418|1|58|1|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
126418|2|20|3|1|3|6|1|1|4|0||9|2|1|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
132347|1|70|1|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
132347|2|30|3|1|3|6|2|||||8|2|2|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||2|1|2||||||||||||||
151122|1|32|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||4|2||1||2||||||||||||||
151122|2|30|2|1|3|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|2||5||1|||4|2||1||2||||||||||||||
151122|3|2|3|1||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
151122|4|1|3|1||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
122217|1|72|1|1|3|6|2|||||6|2|1|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
135854|1|55|1|2|4|4|2|||||9|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
135854|2|16|3|2|4|6|1|2|6|0||6|2|4|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
169762|1|68|1|1|3|3|2|||||8|2|0|2|1|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
166666|1|73|1|1|3|5|2|||||6|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
191401|1|26|1|2|4|6|2|||||9|2|1|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
189474|1|61|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
189474|2|58|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
178819|1|52|1|2|4|4|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|1|2||1|2||||||||||||||
175175|1|73|1|2|4|2|2|||||9|2|2|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
175175|2|68|2|1|3|2|2|||||8|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
136438|1|39|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
136438|2|31|2|1|3|2|2|||||6|1||2|2|2|2|2|2|||2|0|1|2||1|1|||||||||2||||||||||||||
136438|3|12|3|1||6|1|1|4|0||4|2|5|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
136438|4|7|3|2||6|1|1|4|0||4|2|0|||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
136438|5|3|3|1||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
136438|6|0|3|2||6|3||||||||||||||98|||1|0||||||||||||||2|2|2|2|1|2|2|||||||
129322|1|26|1|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
129322|2|20|9|1|3|6|1|1|8|0||9|2|1|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
101178|1|52|1|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||1|2||||||||||||||
101178|2|46|10|2|4|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||1|2||||||||||||||
101178|3|42|2|1|3|1|2|||||9|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
101178|4|25|10|1|3|1|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||2||||||||||||||
124024|1|30|1|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|1|2||1|2||||||||||||||
124024|2|32|2|1|3|1|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|1|2||2|2||||||||||||||
124024|3|2|3|1||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
126197|1|42|1|1|3|6|2|||||8|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
126197|2|1|3|2||6|3||||||||1|2|2|2|2|2||||1|0||||||||||||||1|2|2|2|1|2|2|||||||
189553|1|74|1|2|4|2|2|||||9|1||1|2|2|2|2|2|||1|1|0|2||1|3|||||||||2|2|2|2|2|1|2|2|||||||
189553|2|56|2|1|3|2|2|||||9|2|99|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
111790|1|71|1|1|3|6|2|||||6|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
107599|1|72|1|1|3|5|2|||||8|2|2|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
197719|1|59|1|1|3|4|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||1|2||1||2||||||||||||||
197719|2|26|3|1|3|6|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||1||2||||||||||||||
168980|1|60|1|1|3|4|2|||||8|1||1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
168980|2|17|3|2|4|6|1|1|4|0||6|2|5|1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
120537|1|34|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
120537|2|35|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||4|||2|2||||||2||||||||||||||
120537|3|17|4|1|3|6|1|1|8|0||6|2|4|1|2|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
116514|1|67|1|2|4|2|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
116514|2|71|2|1|3|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|2||1|3|||||||||2||||||||||||||
116514|3|32|3|2|4|6|2|||||9|2|1|1|2|2|2|2|2|||2|0|0|1|1||||||3|2||1||2||||||||||||||
192790|1|70|1|1|3|3|2|||||4|1||2|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
192790|2|34|3|2|4|6|2|||||6|2|1|1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
131580|1|44|1|1|3|4|2|||||8|2|2|1|2|2|2|2|2|||2|0|0|1|1||||||4|2||1||2||||||||||||||
131580|2|19|3|1|3|6|1|2|5|0||9|2|0|1|2|2|2|2|2|||2|0|1|1|1||||||1|1|2||2|2||||||||||||||
131580|3|18|3|2|4|6|1|1|5|0||6|2|3|1|2|2|2|2|2|||2|0|0|1|1||||||1|1|2||2|2||||||||||||||
120085|1|51|1|1|3|4|2|||||8|1||2|2|2|2|2|2|||2|0|0|1|1||||||3|1|2||2|2||||||||||||||
120085|2|23|3|1|3|6|1|2|||99|9|2|2|1|2|2|2|2|2|||2|0|1|1|1||||||2|2||1||1||||||||||||||
135574|1|42|1|2|4|1|2|||||6|1||1|2|2|2|2|2|||2|0|1|1|1||||||3|2||1||2||||||||||||||
135574|2|42|2|1|3|1|2|||||8|2|1|1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
135574|3|13|3|2||6|1|1|5|0||6|2|2|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|2|2|||||||
135574|4|12|3|1||6|1|2|5|0||4|2|5|1|2|2|2|2|2||||1|0||||||||||||||2|2|2|2|1|1|2||1|2|2|2|2|2
185751|1|71|1|2|4|5|2|||||6|2|3|1|1|2|2|2|2|||2|0|1|2||1|3|||||||||2||||||||||||||
191995|1|69|1|2|4|2|2|||||9|1||1|2|2|2|2|2|||2|0|1|1|1||||||1|2||2|2|2||||||||||||||
191995|2|65|2|1|3|2|2|||||9|1||1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
125486|1|63|1|2|4|2|2|||||6|1||1|2|2|2|2|2|||2|0|0|1|1||||||2|2||1||2||||||||||||||
125486|2|62|2|1|3|2|2|||||6|2|1|1|2|2|2|2|2|||2|0|0|2||1|1|||||||||2||||||||||||||
